year,country,historical_name,transition_group,team_score,total_medals,avg_score,best_rank,transition_status
1995,Dominican Republic,Dominican Republic,No Change,39,0,6.5,366,Stable
1995,Ecuador,Ecuador,No Change,46,1,7.666666666666667,227,Stable
1995,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
1995,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
1995,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
1995,France,France,No Change,133,5,22.166666666666668,29,Stable
1995,Georgia,Georgia,No Change,108,4,18,29,Stable
1995,Germany,Germany,No Change,120,6,20,100,Stable
1995,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
1995,Greece,Greece,No Change,126,6,21,29,Stable
1995,Honduras,Honduras,No Change,1,0,1,565,Stable
1995,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
1995,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
1995,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
1995,India,India,No Change,167,5,27.833333333333332,5,Stable
1995,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
1995,Iraq,Iraq,No Change,50,2,10,238,Stable
1995,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
1995,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
1995,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
1995,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
1995,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
1995,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
1995,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
1995,Kenya,Kenya,No Change,7,0,1.4,533,Stable
1995,Kosovo,Kosovo,No Change,48,0,8,434,Stable
1995,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
1995,Latvia,Latvia,No Change,87,2,14.5,182,Stable
1995,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
1995,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
1995,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
1995,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
1995,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
1995,Mexico,Mexico,No Change,129,5,21.5,19,Stable
1995,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
1995,Myanmar,Myanmar,No Change,30,0,5,457,Stable
1995,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
1995,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
1995,New Zealand,New Zealand,No Change,120,6,20,125,Stable
1995,Nicaragua,Nicaragua,No Change,16,1,16,283,Stable
1995,North Macedonia,North Macedonia,No Change,107,3,17.833333333333332,19,Stable
1995,Norway,Norway,No Change,85,3,14.166666666666666,238,Stable
1995,Oman,Oman,No Change,4,0,0.6666666666666666,551,Stable
1995,Pakistan,Pakistan,No Change,64,2,10.666666666666666,100,Stable
1995,Panama,Panama,No Change,10,0,10,434,Stable
1995,Paraguay,Paraguay,No Change,20,0,5,434,Stable
1995,People's Republic of China,People's Republic of China,No Change,190,6,31.666666666666668,1,Stable
1995,Peru,Peru,No Change,122,5,20.333333333333332,59,Stable
1995,Philippines,Philippines,No Change,102,4,17,100,Stable
1995,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
1995,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
1995,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
1995,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
1995,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
1995,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
1995,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
1995,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
1995,Serbia,Serbia,No Change,132,5,22,59,Stable
1995,Singapore,Singapore,No Change,162,6,27,14,Stable
1995,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
1995,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
1995,South Africa,South Africa,No Change,93,3,15.5,147,Stable
1995,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
1995,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
1995,Sweden,Sweden,No Change,102,4,17,147,Stable
1995,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
1995,Syria,Syria,No Change,64,1,10.666666666666666,283,Stable
1995,Taiwan,Taiwan,No Change,149,6,24.833333333333332,29,Stable
1995,Tajikistan,Tajikistan,No Change,80,2,13.333333333333334,182,Stable
1995,Thailand,Thailand,No Change,116,4,19.333333333333332,100,Stable
1995,Trinidad and Tobago,Trinidad and Tobago,No Change,37,0,7.4,327,Stable
1995,Tunisia,Tunisia,No Change,67,1,11.166666666666666,238,Stable
1995,Turkmenistan,Turkmenistan,No Change,107,4,17.833333333333332,125,Stable
1995,Türkiye,Türkiye,No Change,151,6,25.166666666666668,13,Stable
1995,Uganda,Uganda,No Change,22,0,3.6666666666666665,475,Stable
1995,Ukraine,Ukraine,No Change,113,5,18.833333333333332,125,Stable
1995,United Arab Emirates,United Arab Emirates,No Change,1,0,0.25,565,Stable
1995,United Kingdom,United Kingdom,No Change,162,6,27,5,Stable
1995,United States of America,United States of America,No Change,192,6,32,3,Stable
1995,Uruguay,Uruguay,No Change,48,0,8,327,Stable
1995,Uzbekistan,Uzbekistan,No Change,110,5,18.333333333333332,100,Stable
1995,Venezuela,Venezuela,No Change,14,0,4.666666666666667,400,Stable
1995,Vietnam,Vietnam,No Change,118,5,19.666666666666668,100,Stable
1996,Albania,Albania,No Change,51,1,8.5,252,Stable
1996,Algeria,Algeria,No Change,86,1,14.333333333333334,47,Stable
1996,Argentina,Argentina,No Change,90,4,15,82,Stable
1996,Armenia,Armenia,No Change,113,5,18.833333333333332,182,Stable
1996,Australia,Australia,No Change,113,4,18.833333333333332,29,Stable
1996,Austria,Austria,No Change,127,5,21.166666666666668,90,Stable
1996,Azerbaijan,Azerbaijan,No Change,64,1,10.666666666666666,252,Stable
1996,Bangladesh,Bangladesh,No Change,83,2,13.833333333333334,216,Stable
1996,Belarus,Belarus,No Change,165,6,27.5,11,Stable
1996,Belgium,Belgium,No Change,80,3,13.333333333333334,147,Stable
1996,Bhutan,Bhutan,No Change,8,0,1.6,487,Stable
1996,Bolivia,Bolivia,No Change,26,1,6.5,252,Stable
1996,Bosnia and Herzegovina,Bosnia and Herzegovina,No Change,144,6,24,19,Stable
1996,Botswana,Botswana,No Change,15,0,2.5,487,Stable
1996,Brazil,Brazil,No Change,134,6,22.333333333333332,47,Stable
1996,Bulgaria,Bulgaria,No Change,126,5,21,90,Stable
1996,Canada,Canada,No Change,131,5,21.833333333333332,76,Stable
1996,Chile,Chile,No Change,17,0,8.5,366,Stable
1996,Colombia,Colombia,No Change,87,2,14.5,238,Stable
1996,Costa Rica,Costa Rica,No Change,82,2,13.666666666666666,216,Stable
1996,Croatia,Croatia,No Change,116,5,19.333333333333332,125,Stable
1996,Cuba,Cuba,No Change,68,0,11.333333333333334,327,Stable
1996,Cyprus,Cyprus,No Change,88,3,14.666666666666666,125,Stable
1996,Czech Republic,Czech Republic,No Change,103,4,17.166666666666668,100,Stable
1996,Denmark,Denmark,No Change,88,2,14.666666666666666,182,Stable
1996,Dominican Republic,Dominican Republic,No Change,39,0,6.5,366,Stable
1996,Ecuador,Ecuador,No Change,46,1,7.666666666666667,227,Stable
1996,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
1996,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
1996,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
1996,France,France,No Change,133,5,22.166666666666668,29,Stable
1996,Georgia,Georgia,No Change,108,4,18,29,Stable
1996,Germany,Germany,No Change,120,6,20,100,Stable
1996,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
1996,Greece,Greece,No Change,126,6,21,29,Stable
1996,Honduras,Honduras,No Change,1,0,1,565,Stable
1996,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
1996,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
1996,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
1996,India,India,No Change,167,5,27.833333333333332,5,Stable
1996,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
1996,Iraq,Iraq,No Change,50,2,10,238,Stable
1996,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
1996,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
1996,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
1996,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
1996,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
1996,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
1996,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
1996,Kenya,Kenya,No Change,7,0,1.4,533,Stable
1996,Kosovo,Kosovo,No Change,48,0,8,434,Stable
1996,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
1996,Latvia,Latvia,No Change,87,2,14.5,182,Stable
1996,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
1996,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
1996,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
1996,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
1996,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
1996,Mexico,Mexico,No Change,129,5,21.5,19,Stable
1996,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
1996,Myanmar,Myanmar,No Change,30,0,5,457,Stable
1996,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
1996,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
1996,New Zealand,New Zealand,No Change,120,6,20,125,Stable
1996,Nicaragua,Nicaragua,No Change,16,1,16,283,Stable
1996,North Macedonia,North Macedonia,No Change,107,3,17.833333333333332,19,Stable
1996,Norway,Norway,No Change,85,3,14.166666666666666,238,Stable
1996,Oman,Oman,No Change,4,0,0.6666666666666666,551,Stable
1996,Pakistan,Pakistan,No Change,64,2,10.666666666666666,100,Stable
1996,Panama,Panama,No Change,10,0,10,434,Stable
1996,Paraguay,Paraguay,No Change,20,0,5,434,Stable
1996,People's Republic of China,People's Republic of China,No Change,190,6,31.666666666666668,1,Stable
1996,Peru,Peru,No Change,122,5,20.333333333333332,59,Stable
1996,Philippines,Philippines,No Change,102,4,17,100,Stable
1996,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
1996,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
1996,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
1996,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
1996,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
1996,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
1996,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
1996,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
1996,Serbia,Serbia,No Change,132,5,22,59,Stable
1996,Singapore,Singapore,No Change,162,6,27,14,Stable
1996,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
1996,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
1996,South Africa,South Africa,No Change,93,3,15.5,147,Stable
1996,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
1996,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
1996,Sweden,Sweden,No Change,102,4,17,147,Stable
1996,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
1996,Syria,Syria,No Change,64,1,10.666666666666666,283,Stable
1996,Taiwan,Taiwan,No Change,149,6,24.833333333333332,29,Stable
1996,Tajikistan,Tajikistan,No Change,80,2,13.333333333333334,182,Stable
1996,Thailand,Thailand,No Change,116,4,19.333333333333332,100,Stable
1996,Trinidad and Tobago,Trinidad and Tobago,No Change,37,0,7.4,327,Stable
1996,Tunisia,Tunisia,No Change,67,1,11.166666666666666,238,Stable
1996,Turkmenistan,Turkmenistan,No Change,107,4,17.833333333333332,125,Stable
1996,Türkiye,Türkiye,No Change,151,6,25.166666666666668,13,Stable
1996,Uganda,Uganda,No Change,22,0,3.6666666666666665,475,Stable
1996,Ukraine,Ukraine,No Change,113,5,18.833333333333332,125,Stable
1996,United Arab Emirates,United Arab Emirates,No Change,1,0,0.25,565,Stable
1996,United Kingdom,United Kingdom,No Change,162,6,27,5,Stable
1996,United States of America,United States of America,No Change,192,6,32,3,Stable
1996,Uruguay,Uruguay,No Change,48,0,8,327,Stable
1996,Uzbekistan,Uzbekistan,No Change,110,5,18.333333333333332,100,Stable
1996,Venezuela,Venezuela,No Change,14,0,4.666666666666667,400,Stable
1996,Vietnam,Vietnam,No Change,118,5,19.666666666666668,100,Stable
1997,Albania,Albania,No Change,51,1,8.5,252,Stable
1997,Algeria,Algeria,No Change,86,1,14.333333333333334,47,Stable
1997,Argentina,Argentina,No Change,90,4,15,82,Stable
1997,Armenia,Armenia,No Change,113,5,18.833333333333332,182,Stable
1997,Australia,Australia,No Change,113,4,18.833333333333332,29,Stable
1997,Austria,Austria,No Change,127,5,21.166666666666668,90,Stable
1997,Azerbaijan,Azerbaijan,No Change,64,1,10.666666666666666,252,Stable
1997,Bangladesh,Bangladesh,No Change,83,2,13.833333333333334,216,Stable
1997,Belarus,Belarus,No Change,165,6,27.5,11,Stable
1997,Belgium,Belgium,No Change,80,3,13.333333333333334,147,Stable
1997,Bhutan,Bhutan,No Change,8,0,1.6,487,Stable
1997,Bolivia,Bolivia,No Change,26,1,6.5,252,Stable
1997,Bosnia and Herzegovina,Bosnia and Herzegovina,No Change,144,6,24,19,Stable
1997,Botswana,Botswana,No Change,15,0,2.5,487,Stable
1997,Brazil,Brazil,No Change,134,6,22.333333333333332,47,Stable
1997,Bulgaria,Bulgaria,No Change,126,5,21,90,Stable
1997,Canada,Canada,No Change,131,5,21.833333333333332,76,Stable
1997,Chile,Chile,No Change,17,0,8.5,366,Stable
1997,Colombia,Colombia,No Change,87,2,14.5,238,Stable
1997,Costa Rica,Costa Rica,No Change,82,2,13.666666666666666,216,Stable
1997,Croatia,Croatia,No Change,116,5,19.333333333333332,125,Stable
1997,Cuba,Cuba,No Change,68,0,11.333333333333334,327,Stable
1997,Cyprus,Cyprus,No Change,88,3,14.666666666666666,125,Stable
1997,Czech Republic,Czech Republic,No Change,103,4,17.166666666666668,100,Stable
1997,Denmark,Denmark,No Change,88,2,14.666666666666666,182,Stable
1997,Dominican Republic,Dominican Republic,No Change,39,0,6.5,366,Stable
1997,Ecuador,Ecuador,No Change,46,1,7.666666666666667,227,Stable
1997,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
1997,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
1997,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
1997,France,France,No Change,133,5,22.166666666666668,29,Stable
1997,Georgia,Georgia,No Change,108,4,18,29,Stable
1997,Germany,Germany,No Change,120,6,20,100,Stable
1997,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
1997,Greece,Greece,No Change,126,6,21,29,Stable
1997,Honduras,Honduras,No Change,1,0,1,565,Stable
1997,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
1997,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
1997,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
1997,India,India,No Change,167,5,27.833333333333332,5,Stable
1997,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
1997,Iraq,Iraq,No Change,50,2,10,238,Stable
1997,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
1997,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
1997,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
1997,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
1997,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
1997,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
1997,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
1997,Kenya,Kenya,No Change,7,0,1.4,533,Stable
1997,Kosovo,Kosovo,No Change,48,0,8,434,Stable
1997,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
1997,Latvia,Latvia,No Change,87,2,14.5,182,Stable
1997,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
1997,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
1997,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
1997,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
1997,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
1997,Mexico,Mexico,No Change,129,5,21.5,19,Stable
1997,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
1997,Myanmar,Myanmar,No Change,30,0,5,457,Stable
1997,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
1997,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
1997,New Zealand,New Zealand,No Change,120,6,20,125,Stable
1997,Nicaragua,Nicaragua,No Change,16,1,16,283,Stable
1997,North Macedonia,North Macedonia,No Change,107,3,17.833333333333332,19,Stable
1997,Norway,Norway,No Change,85,3,14.166666666666666,238,Stable
1997,Oman,Oman,No Change,4,0,0.6666666666666666,551,Stable
1997,Pakistan,Pakistan,No Change,64,2,10.666666666666666,100,Stable
1997,Panama,Panama,No Change,10,0,10,434,Stable
1997,Paraguay,Paraguay,No Change,20,0,5,434,Stable
1997,People's Republic of China,People's Republic of China,No Change,190,6,31.666666666666668,1,Stable
1997,Peru,Peru,No Change,122,5,20.333333333333332,59,Stable
1997,Philippines,Philippines,No Change,102,4,17,100,Stable
1997,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
1997,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
1997,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
1997,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
1997,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
1997,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
1997,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
1997,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
1997,Serbia,Serbia,No Change,132,5,22,59,Stable
1997,Singapore,Singapore,No Change,162,6,27,14,Stable
1997,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
1997,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
1997,South Africa,South Africa,No Change,93,3,15.5,147,Stable
1997,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
1997,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
1997,Sweden,Sweden,No Change,102,4,17,147,Stable
1997,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
1997,Syria,Syria,No Change,64,1,10.666666666666666,283,Stable
1997,Taiwan,Taiwan,No Change,149,6,24.833333333333332,29,Stable
1997,Tajikistan,Tajikistan,No Change,80,2,13.333333333333334,182,Stable
1997,Thailand,Thailand,No Change,116,4,19.333333333333332,100,Stable
1997,Trinidad and Tobago,Trinidad and Tobago,No Change,37,0,7.4,327,Stable
1997,Tunisia,Tunisia,No Change,67,1,11.166666666666666,238,Stable
1997,Turkmenistan,Turkmenistan,No Change,107,4,17.833333333333332,125,Stable
1997,Türkiye,Türkiye,No Change,151,6,25.166666666666668,13,Stable
1997,Uganda,Uganda,No Change,22,0,3.6666666666666665,475,Stable
1997,Ukraine,Ukraine,No Change,113,5,18.833333333333332,125,Stable
1997,United Arab Emirates,United Arab Emirates,No Change,1,0,0.25,565,Stable
1997,United Kingdom,United Kingdom,No Change,162,6,27,5,Stable
1997,United States of America,United States of America,No Change,192,6,32,3,Stable
1997,Uruguay,Uruguay,No Change,48,0,8,327,Stable
1997,Uzbekistan,Uzbekistan,No Change,110,5,18.333333333333332,100,Stable
1997,Venezuela,Venezuela,No Change,14,0,4.666666666666667,400,Stable
1997,Vietnam,Vietnam,No Change,118,5,19.666666666666668,100,Stable
1998,Albania,Albania,No Change,51,1,8.5,252,Stable
1998,Algeria,Algeria,No Change,86,1,14.333333333333334,47,Stable
1998,Argentina,Argentina,No Change,90,4,15,82,Stable
1998,Armenia,Armenia,No Change,113,5,18.833333333333332,182,Stable
1998,Australia,Australia,No Change,113,4,18.833333333333332,29,Stable
1998,Austria,Austria,No Change,127,5,21.166666666666668,90,Stable
1998,Azerbaijan,Azerbaijan,No Change,64,1,10.666666666666666,252,Stable
1998,Bangladesh,Bangladesh,No Change,83,2,13.833333333333334,216,Stable
1998,Belarus,Belarus,No Change,165,6,27.5,11,Stable
